Producator,Model,Arhitectura,Frecventa_MHz,Flash_KB,RAM_KB,EEPROM_KB,Magistrale,Pret_USD,Consum_W,IO_Pins,Tensiune_V,Pachet,An_Lansare,Aplicatie
Texas Instruments,TEX-MCU100000,RISC-V,48,128,32,0.0,"CAN, SPI, UART, USB",6.92,1.269,88,5.0,BGA,2016,Automotive
NXP,NXP-MCU100001,ARM Cortex-M7,168,2048,128,8.0,"CAN, Ethernet, USB, PWM",4.68,0.405,98,2.5,TSSOP,2012,Industrial
NXP,NXP-MCU100002,ARM Cortex-M0,48,64,2,8.0,"USB, CAN, PWM, UART, SPI",7.94,0.017,68,5.0,TSSOP,2008,Automotive
Espressif,ESP-MCU100003,8051,16,32,2,4.0,"PWM, CAN, Ethernet, I2C",10.65,0.86,76,1.8,DIP,2024,Industrial
NXP,NXP-MCU100004,ARM Cortex-M3,72,2048,2,0.5,"I2C, UART",3.45,0.132,92,5.0,TSSOP,2022,Industrial
Renesas,REN-MCU100005,MIPS32,240,128,1,1.0,"Ethernet, I2C, CAN, UART",6.92,1.152,30,5.0,TSSOP,2009,IoT
Renesas,REN-MCU100006,8051,32,64,64,4.0,"UART, PWM",11.52,0.276,63,5.0,SOIC,2006,Consumer
Renesas,REN-MCU100007,RISC-V,200,2048,128,1.0,"CAN, PWM, I2C, USB, SPI",6.51,0.337,94,1.8,BGA,2016,Medical
NXP,NXP-MCU100008,MIPS32,72,2048,256,4.0,"CAN, UART, I2C, USB",8.75,0.974,40,2.5,BGA,2012,Consumer
Microchip,MIC-MCU100009,RISC-V,8,32,2,1.0,"UART, I2C, SPI, Ethernet, USB",7.78,1.348,72,2.5,QFN,2012,Wearable
Microchip,MIC-MCU100010,ARM Cortex-M0,48,32,4,2.0,"UART, Ethernet",0.62,0.423,75,5.0,TSSOP,2024,Medical
Nordic Semiconductor,NOR-MCU100011,ARM Cortex-M0,16,128,16,1.0,"UART, I2C, SPI, PWM",1.62,1.393,54,2.5,LQFP,2024,Automotive
Nordic Semiconductor,NOR-MCU100012,ARM Cortex-M0,200,64,64,8.0,"UART, PWM, I2C",11.23,0.99,60,5.0,QFN,2019,Medical
Microchip,MIC-MCU100013,ARM Cortex-M3,48,1024,16,0.0,"SPI, Ethernet, CAN",7.4,0.479,79,3.3,TSSOP,2008,Industrial
Infineon,INF-MCU100014,8051,200,32,128,1.0,"SPI, CAN, I2C, USB, Ethernet",6.23,0.187,66,5.0,QFN,2012,Automotive
Microchip,MIC-MCU100015,RISC-V,48,16,2,4.0,"SPI, I2C",7.88,0.776,62,1.8,QFN,2023,IoT
STMicroelectronics,STM-MCU100016,AVR 8-bit,48,2048,256,2.0,"USB, CAN, SPI, UART, Ethernet",11.05,0.178,54,2.5,TSSOP,2020,Consumer
Renesas,REN-MCU100017,AVR 8-bit,8,512,512,8.0,"USB, PWM, UART",10.64,0.843,32,2.5,DIP,2013,Wearable
Renesas,REN-MCU100018,ARM Cortex-M0,480,1024,8,8.0,"PWM, I2C, UART",8.96,0.862,60,2.5,BGA,2021,Medical
Renesas,REN-MCU100019,ARM Cortex-M3,200,2048,128,4.0,"CAN, Ethernet",10.19,0.989,45,5.0,TSSOP,2021,IoT
Renesas,REN-MCU100020,ARM Cortex-M7,32,512,128,0.0,"I2C, CAN, UART",10.36,1.196,71,5.0,SOIC,2013,Consumer
Espressif,ESP-MCU100021,ARM Cortex-M3,168,512,1,0.0,"SPI, USB",1.43,1.217,7,3.3,BGA,2021,IoT
Silicon Labs,SIL-MCU100022,8051,168,32,128,2.0,"SPI, Ethernet, I2C, CAN",6.47,0.264,14,1.8,QFN,2005,Consumer
Microchip,MIC-MCU100023,ARM Cortex-M3,120,2048,16,0.0,"PWM, USB, CAN",0.98,1.395,12,3.3,DIP,2010,Industrial
Texas Instruments,TEX-MCU100024,ARM Cortex-M3,48,64,32,2.0,"UART, PWM, USB, SPI, Ethernet",0.7,0.318,98,2.5,BGA,2021,Wearable
Infineon,INF-MCU100025,ARM Cortex-M4,168,128,1,4.0,"Ethernet, I2C, PWM, UART, SPI",3.81,1.085,16,1.8,QFN,2018,Wearable
