Producator,Model,Arhitectura,Frecventa_MHz,Flash_KB,RAM_KB,EEPROM_KB,Magistrale,Pret_USD,Consum_W,IO_Pins,Tensiune_V,Pachet,An_Lansare,Aplicatie
NXP,NXP-MCU140000,MIPS32,16,1024,256,1.0,"SPI, I2C, PWM, USB",1.37,0.543,20,5.0,TSSOP,2012,Medical
Renesas,REN-MCU140001,RISC-V,16,512,512,2.0,"CAN, UART, I2C",1.87,0.666,29,3.3,TSSOP,2015,Wearable
NXP,NXP-MCU140002,ARM Cortex-M4,480,256,32,2.0,"SPI, USB, CAN, PWM",0.87,0.409,77,3.3,LQFP,2010,IoT
Renesas,REN-MCU140003,ARM Cortex-M3,200,32,256,4.0,"CAN, I2C",8.28,0.598,40,2.5,TSSOP,2010,Consumer
Analog Devices,ANA-MCU140004,8051,168,128,1,0.0,"PWM, UART, SPI, CAN",3.58,0.784,16,5.0,TSSOP,2021,Consumer
Microchip,MIC-MCU140005,ARM Cortex-M4,32,512,16,0.5,"SPI, Ethernet, PWM, I2C, UART",2.21,1.445,44,2.5,SOIC,2015,Automotive
NXP,NXP-MCU140006,ARM Cortex-M7,200,32,128,4.0,"I2C, USB, SPI, Ethernet",5.1,0.125,46,5.0,SOIC,2010,IoT
Infineon,INF-MCU140007,RISC-V,16,64,64,0.5,"CAN, SPI, PWM, UART, USB",2.22,0.545,61,3.3,DIP,2017,Automotive
Infineon,INF-MCU140008,ARM Cortex-M7,168,32,512,4.0,"SPI, UART, CAN, I2C, USB",4.7,1.494,15,2.5,QFN,2016,Industrial
Silicon Labs,SIL-MCU140009,ARM Cortex-M3,200,512,128,2.0,"SPI, CAN, UART, Ethernet",8.0,0.072,84,2.5,SOIC,2010,IoT
Silicon Labs,SIL-MCU140010,8051,240,32,64,2.0,"CAN, Ethernet",7.86,0.512,79,2.5,BGA,2005,Wearable
Nordic Semiconductor,NOR-MCU140011,MIPS32,32,16,8,0.5,"CAN, Ethernet",1.59,0.877,15,3.3,SOIC,2016,Industrial
Silicon Labs,SIL-MCU140012,ARM Cortex-M7,32,32,64,1.0,"USB, UART, SPI, I2C, CAN",4.42,0.285,23,5.0,BGA,2015,IoT
STMicroelectronics,STM-MCU140013,AVR 8-bit,32,128,4,1.0,"PWM, CAN, USB, Ethernet, SPI",7.16,0.322,53,3.3,SOIC,2019,Consumer
Renesas,REN-MCU140014,ARM Cortex-M0,168,64,2,4.0,"PWM, I2C",4.13,0.431,71,3.3,QFN,2005,Consumer
Microchip,MIC-MCU140015,ARM Cortex-M4,8,64,128,1.0,"USB, CAN, SPI, Ethernet, UART",1.08,0.264,13,3.3,QFN,2010,Automotive
Infineon,INF-MCU140016,ARM Cortex-M4,48,256,128,0.5,"Ethernet, CAN",10.86,1.407,94,5.0,SOIC,2011,Wearable
Infineon,INF-MCU140017,MIPS32,240,512,2,2.0,"Ethernet, USB, SPI",7.68,0.387,39,1.8,DIP,2021,IoT
Infineon,INF-MCU140018,ARM Cortex-M3,240,512,8,0.0,"USB, SPI",11.59,0.051,32,5.0,BGA,2006,Wearable
Texas Instruments,TEX-MCU140019,ARM Cortex-M7,48,128,2,1.0,"SPI, USB, Ethernet, CAN, UART",5.36,1.169,90,1.8,LQFP,2022,Automotive
Microchip,MIC-MCU140020,ARM Cortex-M7,32,1024,4,2.0,"Ethernet, PWM, UART, I2C",11.97,0.973,20,2.5,LQFP,2016,Wearable
STMicroelectronics,STM-MCU140021,RISC-V,120,1024,64,2.0,"I2C, SPI, UART",6.56,0.628,16,1.8,DIP,2021,IoT
Texas Instruments,TEX-MCU140022,AVR 8-bit,200,16,1,0.5,"CAN, PWM, UART",4.49,0.711,64,1.8,LQFP,2011,Medical
Espressif,ESP-MCU140023,ARM Cortex-M4,120,128,4,1.0,"Ethernet, SPI, CAN, UART, I2C",8.15,1.046,47,2.5,QFN,2017,IoT
Nordic Semiconductor,NOR-MCU140024,MIPS32,480,64,1,0.0,"USB, Ethernet",11.86,0.156,71,2.5,DIP,2017,Wearable
Espressif,ESP-MCU140025,ARM Cortex-M7,48,32,512,2.0,"CAN, PWM, USB",10.36,1.363,41,3.3,LQFP,2017,Consumer
Espressif,ESP-MCU140026,AVR 8-bit,8,256,2,4.0,"Ethernet, PWM, I2C, USB, UART",5.69,1.412,41,2.5,SOIC,2013,Automotive
Microchip,MIC-MCU140027,ARM Cortex-M7,240,16,4,1.0,"CAN, UART, SPI, Ethernet, USB",7.27,0.258,53,2.5,SOIC,2015,Wearable
Microchip,MIC-MCU140028,ARM Cortex-M0,48,1024,256,8.0,"CAN, Ethernet, UART, SPI, USB",4.85,1.091,10,2.5,DIP,2009,Industrial
NXP,NXP-MCU140029,ARM Cortex-M4,168,2048,32,2.0,"PWM, CAN, UART, USB, I2C",11.36,0.44,32,1.8,TSSOP,2015,Automotive
Analog Devices,ANA-MCU140030,ARM Cortex-M4,168,512,128,8.0,"USB, SPI, CAN",1.96,1.1,25,1.8,QFN,2006,Wearable
Espressif,ESP-MCU140031,RISC-V,168,128,512,1.0,"UART, SPI, Ethernet, PWM, CAN",7.64,0.724,89,2.5,QFN,2023,Medical
STMicroelectronics,STM-MCU140032,ARM Cortex-M0,16,32,64,8.0,"CAN, USB, Ethernet",0.52,0.204,72,5.0,SOIC,2015,Wearable
NXP,NXP-MCU140033,ARM Cortex-M3,32,512,32,8.0,"SPI, I2C, USB, PWM",7.01,0.596,88,3.3,SOIC,2014,IoT
STMicroelectronics,STM-MCU140034,ARM Cortex-M3,200,512,512,8.0,"Ethernet, UART, PWM, I2C",3.43,0.847,37,2.5,SOIC,2008,Wearable
Analog Devices,ANA-MCU140035,MIPS32,200,128,32,8.0,"SPI, Ethernet, USB, CAN",1.49,0.85,21,1.8,LQFP,2013,Automotive
Espressif,ESP-MCU140036,MIPS32,48,1024,256,2.0,"PWM, UART",10.3,0.838,66,2.5,SOIC,2008,Industrial
Microchip,MIC-MCU140037,ARM Cortex-M3,8,32,32,2.0,"SPI, I2C, USB",6.15,0.609,65,3.3,QFN,2022,IoT
Analog Devices,ANA-MCU140038,AVR 8-bit,200,2048,4,2.0,"UART, USB, SPI, PWM, I2C",9.94,0.745,97,5.0,SOIC,2023,Wearable
Infineon,INF-MCU140039,MIPS32,200,2048,64,0.5,"I2C, PWM, CAN, Ethernet",8.45,0.481,61,1.8,SOIC,2018,Consumer
Infineon,INF-MCU140040,ARM Cortex-M3,480,2048,64,0.0,"USB, CAN, Ethernet, I2C",7.67,1.021,15,2.5,BGA,2006,Automotive
STMicroelectronics,STM-MCU140041,8051,72,1024,256,8.0,"I2C, CAN",3.44,0.82,20,2.5,QFN,2008,IoT
Renesas,REN-MCU140042,ARM Cortex-M3,200,32,512,0.5,"Ethernet, SPI, UART, I2C",6.36,0.175,77,2.5,SOIC,2008,Consumer
Nordic Semiconductor,NOR-MCU140043,MIPS32,240,64,512,8.0,"Ethernet, UART",2.79,0.511,57,5.0,DIP,2010,Wearable
Espressif,ESP-MCU140044,RISC-V,480,16,8,2.0,"CAN, I2C, SPI, Ethernet",4.02,0.341,77,3.3,DIP,2009,Industrial
Texas Instruments,TEX-MCU140045,MIPS32,200,256,8,0.0,"USB, SPI, I2C, UART, Ethernet",1.3,0.247,98,2.5,LQFP,2020,Consumer
Renesas,REN-MCU140046,ARM Cortex-M4,240,2048,64,4.0,"SPI, UART, I2C, CAN",9.46,1.011,96,3.3,LQFP,2019,Consumer
