Producator,Model,Arhitectura,Frecventa_MHz,Flash_KB,RAM_KB,EEPROM_KB,Magistrale,Pret_USD,Consum_W,IO_Pins,Tensiune_V,Pachet,An_Lansare,Aplicatie
Espressif,ESP-MCU300000,MIPS32,32,512,64,0.0,"SPI, CAN",1.45,0.156,76,2.5,DIP,2022,Medical
Analog Devices,ANA-MCU300001,ARM Cortex-M3,168,64,256,0.0,"CAN, PWM, SPI, UART, USB",5.43,0.246,67,1.8,DIP,2007,Wearable
Infineon,INF-MCU300002,8051,72,16,64,2.0,"PWM, CAN, USB, UART, Ethernet",6.74,0.472,59,1.8,QFN,2021,Industrial
Silicon Labs,SIL-MCU300003,MIPS32,8,64,32,4.0,"PWM, UART, CAN, USB, Ethernet",6.61,0.242,78,5.0,QFN,2017,Medical
Silicon Labs,SIL-MCU300004,ARM Cortex-M3,168,16,32,8.0,"UART, CAN",7.05,0.17,88,1.8,QFN,2011,Industrial
Analog Devices,ANA-MCU300005,AVR 8-bit,8,2048,256,4.0,"Ethernet, CAN",5.68,0.451,97,5.0,SOIC,2015,Automotive
STMicroelectronics,STM-MCU300006,MIPS32,72,512,2,2.0,"CAN, Ethernet, SPI, UART, USB",3.82,0.706,15,5.0,QFN,2023,Industrial
Silicon Labs,SIL-MCU300007,MIPS32,480,512,2,2.0,"PWM, CAN, USB, I2C",9.37,0.059,53,5.0,QFN,2012,Automotive
Infineon,INF-MCU300008,ARM Cortex-M3,480,128,2,4.0,"PWM, CAN, SPI, USB, Ethernet",7.84,1.483,48,2.5,LQFP,2011,Industrial
Renesas,REN-MCU300009,AVR 8-bit,16,256,8,8.0,"SPI, PWM, UART, Ethernet, I2C",11.79,0.766,26,3.3,DIP,2022,Medical
Silicon Labs,SIL-MCU300010,ARM Cortex-M7,32,32,256,8.0,"UART, USB, I2C, PWM, CAN",1.91,1.438,74,5.0,SOIC,2012,Medical
Renesas,REN-MCU300011,RISC-V,32,2048,256,0.5,"I2C, UART, USB, Ethernet",6.8,0.206,97,3.3,QFN,2024,Consumer
STMicroelectronics,STM-MCU300012,ARM Cortex-M7,200,64,4,1.0,"PWM, UART, Ethernet, CAN",8.41,0.944,85,5.0,TSSOP,2019,Wearable
STMicroelectronics,STM-MCU300013,ARM Cortex-M4,8,64,128,8.0,"CAN, I2C",11.54,0.36,40,1.8,BGA,2024,Industrial
Renesas,REN-MCU300014,MIPS32,8,128,64,1.0,"PWM, UART, USB, I2C, CAN",10.28,1.254,72,2.5,TSSOP,2022,Medical
Espressif,ESP-MCU300015,ARM Cortex-M0,8,16,1,0.5,"UART, I2C, CAN, USB, SPI",1.43,1.2,28,2.5,DIP,2011,Wearable
Renesas,REN-MCU300016,ARM Cortex-M3,32,512,1,4.0,"UART, I2C, USB, CAN, Ethernet",6.03,0.961,39,5.0,LQFP,2008,Industrial
