Producator,Model,Arhitectura,Frecventa_MHz,Flash_KB,RAM_KB,EEPROM_KB,Magistrale,Pret_USD,Consum_W,IO_Pins,Tensiune_V,Pachet,An_Lansare,Aplicatie
Analog Devices,ANA-MCU175000,8051,48,32,128,1.0,"I2C, UART, SPI",11.45,0.239,34,5.0,BGA,2024,Automotive
Silicon Labs,SIL-MCU175001,AVR 8-bit,72,64,256,0.0,"SPI, UART",1.59,1.116,75,5.0,SOIC,2011,IoT
STMicroelectronics,STM-MCU175002,RISC-V,240,16,256,0.0,"PWM, SPI, UART",4.62,0.836,65,5.0,QFN,2016,Industrial
Analog Devices,ANA-MCU175003,ARM Cortex-M7,480,64,128,1.0,"Ethernet, USB, PWM, SPI, UART",9.14,0.805,90,5.0,TSSOP,2009,Industrial
Analog Devices,ANA-MCU175004,AVR 8-bit,200,64,64,1.0,"CAN, UART",1.4,0.749,28,5.0,LQFP,2011,Wearable
Microchip,MIC-MCU175005,ARM Cortex-M3,120,64,1,2.0,"PWM, CAN, UART",5.94,1.261,18,5.0,DIP,2012,Industrial
Silicon Labs,SIL-MCU175006,ARM Cortex-M7,168,32,8,0.5,"PWM, UART, SPI, Ethernet, USB",4.38,0.098,80,1.8,SOIC,2014,Wearable
Espressif,ESP-MCU175007,ARM Cortex-M4,32,2048,8,1.0,"CAN, I2C, SPI, UART, USB",6.52,0.12,6,1.8,DIP,2012,Consumer
Analog Devices,ANA-MCU175008,AVR 8-bit,72,2048,512,0.5,"CAN, I2C",10.25,0.836,85,2.5,SOIC,2024,IoT
Microchip,MIC-MCU175009,MIPS32,480,1024,4,0.0,"UART, I2C",5.99,0.283,15,2.5,LQFP,2016,Industrial
Microchip,MIC-MCU175010,8051,72,2048,16,1.0,"PWM, I2C, Ethernet, UART, CAN",5.11,0.194,91,5.0,DIP,2016,Medical
Nordic Semiconductor,NOR-MCU175011,8051,48,128,8,2.0,"UART, I2C, USB",1.96,0.272,54,1.8,BGA,2020,Industrial
Nordic Semiconductor,NOR-MCU175012,8051,168,256,16,0.5,"UART, USB, PWM",6.06,0.484,81,5.0,SOIC,2019,IoT
Texas Instruments,TEX-MCU175013,ARM Cortex-M3,16,32,256,0.0,"UART, SPI, CAN",11.57,1.362,82,3.3,BGA,2011,Consumer
Texas Instruments,TEX-MCU175014,8051,16,64,256,2.0,"UART, CAN, PWM, USB",2.99,0.092,50,5.0,QFN,2019,Automotive
Analog Devices,ANA-MCU175015,ARM Cortex-M0,8,16,2,1.0,"SPI, PWM, USB",0.8,0.777,77,3.3,BGA,2013,Wearable
Silicon Labs,SIL-MCU175016,8051,48,512,128,2.0,"Ethernet, I2C",4.1,0.966,10,5.0,SOIC,2008,Automotive
Silicon Labs,SIL-MCU175017,ARM Cortex-M0,120,32,256,4.0,"I2C, SPI, Ethernet",10.64,1.276,72,2.5,QFN,2009,Wearable
Analog Devices,ANA-MCU175018,ARM Cortex-M0,72,1024,256,4.0,"CAN, USB",1.53,1.241,85,3.3,SOIC,2017,Automotive
Espressif,ESP-MCU175019,ARM Cortex-M3,120,2048,32,8.0,"USB, I2C",2.76,0.326,76,1.8,DIP,2019,IoT
Espressif,ESP-MCU175020,AVR 8-bit,240,256,128,0.0,"PWM, I2C",5.17,0.041,45,1.8,TSSOP,2009,Consumer
Renesas,REN-MCU175021,MIPS32,480,2048,1,0.5,"PWM, SPI, CAN",8.49,0.394,16,3.3,DIP,2005,Automotive
STMicroelectronics,STM-MCU175022,ARM Cortex-M7,8,64,4,0.5,"SPI, USB, PWM, Ethernet",4.55,0.926,19,5.0,TSSOP,2012,Consumer
Texas Instruments,TEX-MCU175023,ARM Cortex-M7,16,16,2,0.5,"UART, I2C, SPI",9.09,0.165,72,2.5,LQFP,2020,Consumer
Texas Instruments,TEX-MCU175024,AVR 8-bit,8,256,8,4.0,"Ethernet, USB, SPI, PWM",2.01,1.465,95,1.8,BGA,2015,Wearable
Texas Instruments,TEX-MCU175025,MIPS32,480,256,4,0.5,"SPI, PWM, UART, USB",2.36,0.127,7,1.8,QFN,2017,Wearable
NXP,NXP-MCU175026,ARM Cortex-M7,168,16,64,1.0,"SPI, CAN, Ethernet",11.79,0.425,68,2.5,DIP,2012,Wearable
Microchip,MIC-MCU175027,ARM Cortex-M0,480,512,64,2.0,"Ethernet, PWM, I2C",2.3,0.482,77,3.3,SOIC,2016,Wearable
Microchip,MIC-MCU175028,AVR 8-bit,168,1024,64,4.0,"USB, I2C, CAN, SPI",1.13,0.522,51,3.3,LQFP,2019,Automotive
NXP,NXP-MCU175029,ARM Cortex-M3,72,64,16,1.0,"I2C, UART, CAN, Ethernet",1.2,0.786,59,3.3,BGA,2008,Medical
Microchip,MIC-MCU175030,8051,8,2048,32,1.0,"Ethernet, PWM, SPI, USB, CAN",1.27,0.262,43,2.5,DIP,2024,Medical
Texas Instruments,TEX-MCU175031,RISC-V,16,16,8,2.0,"I2C, USB",0.84,0.764,38,2.5,BGA,2009,Automotive
Silicon Labs,SIL-MCU175032,ARM Cortex-M0,16,64,512,0.0,"Ethernet, SPI, PWM, USB",11.54,1.038,43,1.8,QFN,2016,Wearable
Microchip,MIC-MCU175033,AVR 8-bit,48,256,2,1.0,"USB, PWM",1.52,0.937,11,3.3,LQFP,2018,Industrial
Silicon Labs,SIL-MCU175034,RISC-V,240,256,256,2.0,"Ethernet, UART, I2C",7.1,0.712,17,2.5,SOIC,2019,Medical
Texas Instruments,TEX-MCU175035,ARM Cortex-M3,200,32,512,4.0,"USB, Ethernet, UART, CAN, I2C",7.09,0.309,93,3.3,TSSOP,2019,IoT
